license_numbers,premise_address,_id,name_of_license,business_name,latitude,longitude,postal_code
S02027L000,"682 HOUGANG AVENUE 4, #01-310, S(530682)",438,NTUC FAIRPRICE CO-OPERATIVE LTD,NTUC FAIRPRICE,1.37361830380888,103.885748856217,530682
S02028K000,"202 HOUGANG STREET 21, #01-00, S(530202)",439,NTUC FAIRPRICE CO-OPERATIVE LTD,NTUC FAIRPRICE,1.35754686861981,103.883962381949,530202
S02029J000,"1 HOUGANG STREET 91, #02-01 HOUGANG POINT, S(538692)",440,NTUC FAIRPRICE CO-OPERATIVE LTD,NTUC FAIRPRICE,1.37566728348409,103.87945025083,538692
S02031V000,"309 HOUGANG AVENUE 5, #01-293, S(530309)",441,TAN CHUAN BOON,CHOP AH TAT MINI SUPERMARKET,1.36620554681345,103.895152424666,530309
S02033P000,"440 PASIR RIS DRIVE 4, #01-01, S(510440)",442,COLD STORAGE SINGAPORE (1983) PTE LTD,COLD STORAGE,1.36900809318444,103.958696603631,510440
S02034N000,"1 PASIR RIS CENTRAL STREET 3, #B1-10, S(518457)",443,NTUC FAIRPRICE CO-OPERATIVE LTD,NTUC FAIRPRICE,1.37239898072243,103.949749226457,518457
S02036K000,"9 TAMPINES STREET 32, #01-30, S(529286)",444,COLD STORAGE SINGAPORE (1983) PTE LTD,GIANT SUPERMARKET,1.35459392882388,103.960153484359,529286
S02037J000,"201B TAMPINES STREET 21, #01-1091, S(522201)",445,ONE SUPERMARKET PTE. LTD.,ONE SUPERMARKET,1.35345315769813,103.953009918868,522201
S02038E000,"829 TAMPINES STREET 81, #01-284/8, S(520829)",446,COLD STORAGE SINGAPORE (1983) PTE LTD,GIANT,1.34922419580696,103.934912515373,520829
S02039C000,"4 TAMPINES CENTRAL 5, #B1-12 TAMPINES MALL, S(529510)",447,NTUC FAIRPRICE CO-OPERATIVE LTD,NTUC FAIRPRICE,1.35258025197038,103.944696230083,529510
S02040X000,"823 TAMPINES STREET 81, #01-160, S(520823)",448,PRIME SUPERMARKET LIMITED,prime supermarket,1.3487449454775,103.934024716838,520823
S02041P000,"2 TAMPINES CENTRAL 5 CENTURY SQUARE, S(529509)",449,PRIME SUPERMARKET (1996) PTE LTD,Prime Food & Grocer,1.35229139706407,103.943849611798,529509
S02048B000,"739A BEDOK RESERVOIR ROAD, #01-01 MULTI STOREY CAR PARK, S(471739)",450,SHENG SIONG SUPERMARKET PTE LTD,SHENG SIONG 1 STATION MARKET,1.33824203227296,103.923303932165,471739
S02049A000,"745 BEDOK RESERVOIR ROAD, #01-3015, S(470745)",451,NTUC FAIRPRICE CO-OPERATIVE LTD,NTUC FAIRPRICE,1.33740471892368,103.921774736408,470745
S02051L000,"192 LORONG 4 TOA PAYOH, #01-672, S(310192)",452,NTUC FAIRPRICE CO-OPERATIVE LTD,NTUC FAIRPRICE,1.33166814812852,103.850487239503,310192
SCE19020X000,"2 ORCHARD TURN ION ORCHARD, S(238801)",478,COLD STORAGE SINGAPORE (1983) PTE LTD,Jasons Deli By Cold Storage,1.30404253406976,103.831888294023,238801
SCE20024E000,"1 KIM SENG PROMENADE GREAT WORLD CITY, S(237994)",479,RYAN'S GROCERY (GWC) PTE. LTD.,Ryan's Grocery,1.2931549290701,103.831928020443,237994
SCE20032E000,"2 SERANGOON ROAD TEKKA PLACE, S(218227)",480,NTUC FAIRPRICE CO-OPERATIVE LTD,NTUC FAIRPRICE,1.30465788351304,103.852122945247,218227
SE04012L000,"2 JOO CHIAT ROAD, #01-1139 JOO CHIAT COMPLEX, S(420002)",481,NTUC FAIRPRICE CO-OPERATIVE LTD,NTUC FAIRPRICE,1.31553964446015,103.898764895693,420002
SE04040C000,"1 UPPER ALJUNIED LANE, #01-01, S(360001)",482,PRIME SUPERMARKET LIMITED,PRIME SUPERMARKET,1.33429242412799,103.878746207181,360001
SE04069A000,"209 NEW UPPER CHANGI ROAD, #01-631, S(460209)",483,SHENG SIONG SUPERMARKET PTE LTD,SHENG SIONG,1.32463573076034,103.931068829397,460209
SE04109X000,"89 BEDOK NORTH STREET 4, #01-107, S(460089)",484,MCP FAIRMART PTE. LTD.,MCP FAIRMART,1.33233468349262,103.938051284737,460089
SE04130B000,"41 JALAN TIGA, #01-05, S(390041)",485,NTUC FAIRPRICE CO-OPERATIVE LTD,NTUC FAIRPRICE,1.3078273680821,103.884763845679,390041
SE05117K000,"253 SERANGOON CENTRAL DRIVE, #01-241, S(550253)",486,TEO BOBBY,NTUC FAIRPRICE,1.35403939780038,103.870851534185,550253
SE06112L000,"15 SIGLAP ROAD, #01-01 MANDARIN GARDENS, S(448912)",487,HAO MART PTE. LTD.,HAO MART,1.30706075671037,103.9237697621,448912
SE06125B000,"54 BAYSHORE ROAD, #01-07-08 BAYSHORE PARK, S(469979)",488,HAO MART PTE. LTD.,HAO MART,1.31179544227276,103.936894506125,469979
SE06465L000,"387 UPPER ALJUNIED ROAD, S(367872)",489,TAN PAK NANG,sing hiong market bakery,1.33312324236673,103.878841894011,367872
S02052K000,"475 TAMPINES STREET 44, #01-145, S(520475)",453,NTUC FAIRPRICE CO-OPERATIVE LTD,NTUC FAIRPRICE,1.36032331939995,103.953129640464,520475
S02053J000,"107 TAMPINES STREET 11, #01-353/9, S(521107)",454,NTUC FAIRPRICE CO-OPERATIVE LTD,NTUC FAIRPRICE,1.34836421842072,103.948158723814,521107
S02054E000,"11 RIVERVALE CRESCENT, #03-01 RIVERVALE MALL, S(545082)",455,NTUC FAIRPRICE CO-OPERATIVE LTD,NTUC FAIRPRICE,1.39250410994833,103.904483668323,545082
S02055C000,"118 RIVERVALE DRIVE, #01-08 RIVERVALE PLAZA, S(540118)",456,NTUC FAIRPRICE CO-OPERATIVE LTD,NTUC FAIRPRICE,1.38493202140034,103.901558018666,540118
S02056B000,"301 UPPER THOMSON ROAD, #03-25 THOMSON PLAZA, S(574408)",457,NTUC FAIRPRICE CO-OPERATIVE LTD,FINEST,1.35465019298911,103.830944960934,574408
S02057A000,"181 LORONG 4 TOA PAYOH, #01-602, S(310181)",458,COLD STORAGE SINGAPORE (1983) PTE LTD,Giant Super,1.33361936151806,103.850978678264,310181
S02058V000,"200 UPPER THOMSON ROAD, #B1-01 THOMSON IMPERIAL COURT, S(574424)",459,SHENG SIONG SUPERMARKET PTE LTD,SHENG SIONG,1.35176914072222,103.836067746141,574424
S02059X000,"106 HOUGANG AVENUE 1, #01-1213, S(530106)",460,PRIME SUPERMARKET (1996) PTE LTD,prime supermarket,1.3537029714401,103.890680792553,530106
S02103A000,"500 LORONG 6 TOA PAYOH HDB HUB, S(310500)",461,NTUC FAIRPRICE CO-OPERATIVE LTD,NTUC FAIRPRICE,1.33296549735939,103.847050346651,310500
S02127E000,"108 PUNGGOL FIELD, #01-02, S(820108)",462,PRIME SUPERMARKET LIMITED,PRIME SUPERMARKET,1.39649861628108,103.908866307025,820108
S02151E000,"263 COMPASSVALE STREET, #01-01, S(540263)",463,PRIME SUPERMARKET LIMITED,PRIME,1.39484816501403,103.896042267841,540263
S02169J000,"525 ANG MO KIO AVENUE 10, #01-2401, S(560525)",464,COLD STORAGE SINGAPORE (1983) PTE LTD,GIANT,1.37262666876272,103.853976743801,560525
S02185J000,"982 BUANGKOK CRESCENT, #01-01, S(530982)",465,COLD STORAGE SINGAPORE (1983) PTE LTD,GIANT,1.3808503546459,103.879309094304,530982
S02204N000,"260 KIM KEAT AVENUE, #01-01, S(310260)",466,COLD STORAGE SINGAPORE (1983) PTE LTD,GIANT super,1.331999623417,103.857378530285,310260
S02210X000,"631 BEDOK RESERVOIR ROAD, #01-954, S(470631)",467,COLD STORAGE SINGAPORE (1983) PTE LTD,GIANT EXPRESS,1.33295923556348,103.914941831232,470631
S91085V000,"110 LENGKONG TIGA, #01-233/5, S(410110)",468,NTUC FAIRPRICE CO-OPERATIVE LTD,NTUC FAIRPRICE,1.323653452481,103.910853623161,410110
S93171X000,"642 HOUGANG AVENUE 8, #01-197, S(530642)",469,ANG MO SUPERMARKET PTE LTD,ang mo supermarket,1.37169878879803,103.879948293051,530642
S94081C000,"279 BISHAN STREET 24, #01-62/64, S(570279)",470,NTUC FAIRPRICE CO-OPERATIVE LTD,NTUC FAIRPRICE,1.35722283118337,103.843785252615,570279
S97079B000,"4 LORONG 7 TOA PAYOH, #01-107, S(310004)",471,SHENG SIONG SUPERMARKET PTE LTD,SHENG SIONG,1.33904479783226,103.85554106336,310004
S97166P000,"21 HOUGANG STREET 51, #01-52 HOUGANG GREEN SHOPPING MALL, S(538719)",472,COLD STORAGE SINGAPORE (1983) PTE LTD,COLD STORAGE,1.37931783471773,103.887847089168,538719
S98084K000,"734 PASIR RIS STREET 72, #01-37 (PASIR RIS 734 NEW MARKET), S(510734)",473,NTUC FAIRPRICE CO-OPERATIVE LTD,NTUC FAIRPRICE,1.37976754317116,103.936207567321,510734
SCE19004X000,"88 DESKER ROAD, S(209610)",474,MURUGAN TRADERS PTE. LTD.,MURUGAN TRADERS,1.30849533074696,103.85574632461,209610
SCE19007L000,"13 STAMFORD ROAD CAPITOL PIAZZA, S(178905)",475,HAO MART PTE. LTD.,HAO MART,1.29306335877347,103.851293463737,178905
SCE19016K000,"225 LAVENDER STREET (FIRST STOREY), S(338776)",476,THE IRON GROCER PTE. LTD.,The Iron Grocer,1.31474015468409,103.859504689114,338776
SCE19018E000,"10 CLAYMORE HILL AMERICAN CLUB (PART-OF), S(229573)",477,"American Club, The",The Gourmet Pantry,1.30851242020942,103.832206903568,229573
SE06616X000,"212 LORONG 8 TOA PAYOH, #01-43/45, S(310212)",490,LIN POH LING,Hoe Kee Huat Supermarket,1.34064293639026,103.85433449712,310212
SE07216L000,"5 STADIUM WALK, #B1-01 LEISURE PARK, S(397693)",491,COLD STORAGE SINGAPORE (1983) PTE LTD,COLD STORAGE,1.30233745290722,103.876449175952,397693
SE07559P000,"65 AIRPORT BOULEVARD, #B2-10 CHANGI AIRPORT TERMINAL 3, S(819663)",492,NTUC FAIRPRICE CO-OPERATIVE LTD,NTUC FAIRPRICE,1.35640628728788,103.986211815854,819663
SE09608P000,"56 MARINE TERRACE, #01-259, S(440056)",493,COLD STORAGE SINGAPORE (1983) PTE LTD,COLD STORAGE,1.30560569433107,103.91537607851,440056
SE09706N000,"5 EUNOS CRESCENT, #01-2619, S(400005)",494,NTUC FAIRPRICE CO-OPERATIVE LTD,-,1.32119096792976,103.903554516253,400005
SE10553J000,"80 MARINE PARADE ROAD, #B1-83A PARKWAY PARADE, S(449269)",495,FOUR SEASONS ORGANIC MARKET PTE. LTD.,FOUR SEASONS ORGANIC MARKET,1.30108003311455,103.90528181445,449269
SE10564B000,"23 SERANGOON CENTRAL, #03-42 NEX, S(556083)",496,NTUC FAIRPRICE CO-OPERATIVE LTD,NTUC FAIRPRICE,1.3506755212032,103.871861615443,556083
SE10579K000,"23 SERANGOON CENTRAL, #B2-44/45 NEX, S(556083)",497,COLD STORAGE SINGAPORE (1983) PTE LTD,COLD STORAGE,1.3506755212032,103.871861615443,556083
SE11071C000,"89 BEDOK NORTH STREET 4, #01-77/79, S(460089)",498,NTUC FAIRPRICE CO-OPERATIVE LTD,NTUC FAIRPRICE,1.33233468349262,103.938051284737,460089
SE11136C000,"498/500 GEYLANG ROAD GREEN COURT, S(389456)",499,I-TEC SUPERMART PTE LTD,I-TEC SUPERMART,1.313289737192,103.885153835516,389456
SE11317V000,"1 GEYLANG SERAI, #01-198, S(402001)",500,EN FROZEN PTE LTD,EN FROZEN ,1.31673634902959,103.898227885294,402001
SE11505P000,"291 JOO CHIAT ROAD, #01-01, S(427543)",501,COLD STORAGE SINGAPORE (1983) PTE LTD,COLD STORAGE,1.30982226508958,103.902232495401,427543
SE11577E000,"612-620 GEYLANG ROAD, S(389551)",502,NTUC FAIRPRICE CO-OPERATIVE LTD,NTUC FAIRPRICE,1.31415001272084,103.888544866086,389551
SE11799C000,"80 TANAH MERAH COAST ROAD CHANGI LODGE 2, S(498820)",503,CP MANAGEMENT SERVICES PRIVATE LIMITED,ULTRAMART,1.32736602101872,104.004244172964,498820
SE11930L000,"112 EAST COAST ROAD, #B1-12 112 KATONG, S(428802)",504,COLD STORAGE SINGAPORE (1983) PTE LTD,market place,1.30508681845447,103.905098915055,428802
SE11947P000,"5 CHANGI BUSINESS PARK CENTRAL 1, #B1-08/11 CHANGI CITY POINT, S(486038)",505,NTUC FAIRPRICE CO-OPERATIVE LTD,FAIRPRICE FINEST,1.33411313029445,103.962792843921,486038
SE11D22K000,"5 CHANGI BUSINESS PARK CENTRAL 1 CHANGI CITY POINT, S(486038)",506,WATER TIGER INVESTMENTS PTE. LTD.,Mmmm!,1.33411313029445,103.962792843921,486038
SE12D97J000,"201 TELOK KURAU ROAD, #01-05, S(423910)",507,THE ALASKA GUYS PTE. LTD.,THE ALASKA GUYS,1.31212247482399,103.911185983674,423910
SE12F88V000,"91 UPPER PAYA LEBAR ROAD, S(534821)",508,SARATHI STORES PTE LTD,SARATHI STORE,1.33748492906751,103.887004163685,534821
SE12G19X000,"8 CHANGI BUSINESS PARK AVENUE 1 UE BIZHUB EAST #01-51 & #02-51, S(486018)",509,NTUC FAIRPRICE CO-OPERATIVE LTD,NTUC FAIRPRICE,1.33483207099199,103.963893694345,486018
SE13135L000,"311 NEW UPPER CHANGI ROAD, #B2-60 BEDOK MALL, S(467360)",510,NTUC FAIRPRICE CO-OPERATIVE LTD,NTUC FAIRPRICE,1.32466897396909,103.92940545649,467360
SE13S71X000,"57 NEW UPPER CHANGI ROAD, #01-1334, S(461057)",511,NTUC FAIRPRICE CO-OPERATIVE LTD,NTUC FAIRPRICE,1.32424554153984,103.941568704132,461057
SE13S89V000,"2 FIRST STREET, #01-05-16 SIGLAP V, S(458278)",512,COLD STORAGE SINGAPORE (1983) PTE LTD,COLD STORAGE,1.31284706410149,103.923788580901,458278
SE13U91V000,"30 EAST COAST ROAD, #01-06-09 VILLAGE HOTEL KATONG, S(428751)",513,NTUC FAIRPRICE CO-OPERATIVE LTD,NTUC FAIRPRICE,1.30385030375719,103.902850370889,428751
SE14377P000,"430 UPPER CHANGI ROAD, #01-47 EAST VILLAGE, S(487048)",514,COLD STORAGE SINGAPORE (1983) PTE LTD,COLD STORAGE,1.3317758150305,103.946201241591,487048
SE14441L000,"6 POTONG PASIR AVENUE 2, #01-01 POTONG PASIR COMMUNITY CENTRE, S(358361)",515,NTUC FAIRPRICE CO-OPERATIVE LTD,NTUC FAIRPRICE,1.33263381545601,103.86715167427,358361
SE14467N000,"1 STADIUM PLACE, #01-29 KALLANG WAVE MALL, S(397628)",516,NTUC FAIRPRICE CO-OPERATIVE LTD,NTUC FAIRPRICE,1.30384327182319,103.872750701661,397628
SE14775X000,"3 SIMEI STREET 6, #05-01 EASTPOINT MALL, S(528833)",517,NTUC FAIRPRICE CO-OPERATIVE LTD,NTUC FAIRPRICE,1.3425864408894,103.953072338954,528833
SE14875L000,"11 TANJONG KATONG ROAD KINEX, S(437157)",518,HAO MART PTE. LTD.,HAO MART,1.31469213499495,103.894480526031,437157
SE14965K000,"342 TANJONG KATONG ROAD, S(437112)",519,MEAT COLLECTIVE SINGAPORE PRIVATE LIMITED,Meat Collective,1.30373387351391,103.89649832916,437112
SE14A83A000,"60 PAYA LEBAR ROAD, #B1-01-05 PAYA LEBAR SQUARE, S(409051)",520,COLD STORAGE SINGAPORE (1983) PTE LTD,COLD STORAGE,1.31867575623015,103.892550598424,409051
SE14C27C000,"1B FIGARO STREET OPERA ESTATE, S(458322)",521,SWISS-BAKE PTE. LTD.,Zac Butchery,1.31574937169634,103.925857001244,458322
SE15043B000,"313 TANJONG KATONG ROAD, S(437096)",522,FOODIE MARKET PLACE PTE. LTD.,FOODIE MARKET PLACE,1.30608655778768,103.896150403005,437096
SE15464L000,"599 GEYLANG ROAD, #01-01, S(389538)",523,ABEDIN TRADING PTE. LTD.,ABEDIN MINIMART,1.31420608181449,103.88669948112,389538
SE16122V000,"401 MACPHERSON ROAD, #02-22/29 MACPHERSON MALL, S(368125)",524,NTUC FAIRPRICE CO-OPERATIVE LTD,NTUC FAIRPRICE,1.33172141574255,103.879427484168,368125
SE16233J000,"18B CIRCUIT ROAD, #01-260 MACPHERSON RESIDENCY, S(372018)",525,SHENG SIONG SUPERMARKET PTE LTD,SHENG SIONG,1.32918105126141,103.888248441219,372018
SE16607K000,"750 CHAI CHEE ROAD, #01-10 VIVA BUSINESS PARK, S(469000)",526,L M MEAT PTE. LTD.,MMMM! CHAI CHEE,1.32384714537839,103.922304551155,469000
SE17082P000,"18 TAI SENG STREET, #B1-13, S(539775)",527,NTUC FAIRPRICE CO-OPERATIVE LTD,NTUC FAIRPRICE,1.33653868091668,103.888762709582,539775
SE17345J000,"31A TANAH MERAH COAST ROAD, #01-01, S(498720)",528,JSJ CORPORATION PTE. LTD.,JSJ MINIMART,1.32207391382315,103.987769801303,498720
SE17401C000,"18 BEDOK SOUTH ROAD, #01-67, S(460018)",529,"TANG KER AN, TIMOTHY",TIM'S FROZEN,1.32062504871279,103.934734222428,460018
SE17481P000,"10 EUNOS ROAD 8, #B1-101 SINGAPORE POST CENTRE, S(408600)",530,NTUC FAIRPRICE CO-OPERATIVE LTD,NTUC FAIRPRICE,1.31893132637472,103.894482925602,408600
SE17500A000,"69 BEDOK SOUTH AVENUE 3, #01-484, S(460069)",531,HAO MART PTE. LTD.,HAO MART,1.31935026360524,103.943632360195,460069
SE18169X000,"11 TANJONG KATONG ROAD, #B1-15 ONE KM, S(437157)",532,SONG FISH DEALER PTE LTD,TASTY FARM,1.31469213499495,103.894480526031,437157
SE18184V000,"448/450 GEYLANG ROAD, S(389407)",533,HAO MART PTE. LTD.,HAO MART,1.31317460794729,103.8836465666,389407
SE18544L000,"330 TANJONG KATONG ROAD, S(437106)",534,JMD RETAIL PTE. LTD.,JMD RETAIL,1.30416447022908,103.896326993346,437106
SE18A90N000,"379 GUILLEMARD ROAD, #01-00, S(399783)",535,PINTO EXPRESS LLP,THAI SUPERMARKET,1.31183407435952,103.887754058191,399783
SE19104A000,"78 AIRPORT BOULEVARD, #B2-205, S(819666)",536,NTUC FAIRPRICE CO-OPERATIVE LTD,FAIRPRICE FINEST,1.36015720495893,103.990090538078,819666
SE19557P000,"10 PAYA LEBAR ROAD, #B2-11, S(409057)",537,SONG FISH DEALER PTE LTD,THE SEAFOOD MARKET PLACE BY SONG FISH,1.31748231058356,103.892832205276,409057
SE19562A000,"10 PAYA LEBAR ROAD, #B2-09, S(409057)",538,NTUC FAIRPRICE CO-OPERATIVE LTD,NTUC FAIRPRICE,1.31748231058356,103.892832205276,409057
SNE19006A000,"602A TAMPINES AVENUE 9, S(521602)",539,SHENG SIONG SUPERMARKET PTE LTD,SHENG SIONG,1.36113645824177,103.937425593435,521602
SNE19019L000,"322 SUMANG WALK MULTI STOREY CAR PARK, S(820322)",540,PRIME SUPERMARKET (1996) PTE LTD,Prime Supermarket,1.41124703512714,103.897501361265,820322
SNE20031P000,"829 TAMPINES STREET 81 TAMPINES GROVE, S(520829)",541,U STARS SUPERMARKET PTE. LTD.,U Stars Supermarket,1.34922419580696,103.934912515373,520829
SNE20033L000,"476 UPPER SERANGOON VIEW HOUGANG CAPEVIEW, S(530476)",542,DANISHA TRADING PTE. LTD.,DANISHA TRADING,1.37743006696183,103.903712864065,530476
SNE20045C000,"39 LOWLAND ROAD LOWLAND GARDEN, S(547441)",543,CLEMENTS FOODCELLAR PTE. LTD.,The Foodcellar,1.36140252859334,103.883163889476,547441
SNW19005L000,"182 WOODLANDS STREET 13 MULTI STOREY CAR PARK, S(730182)",544,SHENG SIONG SUPERMARKET PTE LTD,SHENG SIONG,1.43515895067377,103.776023343198,730182
SNW19010X000,"365 SEMBAWANG CRESCENT, #01-01, S(750365)",545,PRIME SUPERMARKET (1996) PTE LTD,Prime Supermarket,1.44436832551494,103.816263881257,750365
SNW19014K000,"17 DAIRY FARM ROAD THE DAIRY FARM ESTATE, S(679043)",546,EUM PRIVATE LIMITED,ZENMART,1.36529828204937,103.769619552239,679043
SNW19021L000,"202 MARSILING DRIVE, S(730202)",547,SHENG SIONG SUPERMARKET PTE LTD,SHENG SIONG,1.44315121142693,103.775164777049,730202
SNW20023C000,"361 SEMBAWANG CRESCENT MULTI STOREY CAR PARK, S(750361)",548,ANG MO SUPERMARKET PTE LTD,ANY MO SUPERMARKET,1.44631506781839,103.813936813705,750361
SNW20026V000,"6 MANDAI LINK CMM Marketing Management Pte Ltd, S(728652)",549,SHENG SIONG SUPERMARKET PTE LTD,Sheng Siong Training Supermarket,1.40969393759909,103.756910810773,728652
SNW20038L000,"693 WOODLANDS AVENUE 6 MULTI STOREY CAR PARK, S(730693)",550,ANG MO SUPERMARKET PTE LTD,ANY MO SUPERMARKET,1.43808788056635,103.803764959272,730693
SSE19017X000,"447 CHANGI ROAD, S(419875)",551,7MALL.SHOP PTE. LTD.,7mall.shop,1.31915166105681,103.912117831845,419875
SSE20037E000,"693 EAST COAST ROAD FRANKEL ESTATE, S(459058)",552,AL FORNO (EAST COAST) PTE LTD,al forno,1.31190105580921,103.921875613238,459058
SSE20041N000,"184 EAST COAST ROAD, S(428890)",553,SUN RUI,Ever+,1.30676762440589,103.906559248475,428890
SSW19008P000,"18 SUNGEI KADUT STREET 2 SUNGEI KADUT INDUSTRIAL ESTATE, S(729236)",554,S POWER GLOBAL PTE. LTD.,S Power Supermart,1.41260803090908,103.747937640796,729236
SSW19009N000,"129 TUAS VIEW SQUARE, S(637741)",555,DHAKA SUPERMARKET,DHAKA SUPERMARKET,1.30117599336633,103.628177329762,637741
SSW19022V000,"50 JURONG GATEWAY ROAD JEM, S(608549)",556,PAN PACIFIC RETAIL MANAGEMENT (SINGAPORE) PTE. LTD.,DON DON DONKI,1.33320021829132,103.743170428258,608549
SW04097K000,"159 BUKIT BATOK STREET 11, #01-178, S(650159)",557,PRIME SUPERMARKET LIMITED,Prime supermarket,1.34857537953675,103.742708636413,650159
SW04158X000,"108 DEPOT ROAD, #01-01 DEPOT HEIGHTS SHOPPING CENTRE, S(100108)",558,NTUC FAIRPRICE CO-OPERATIVE LTD,NTUC FAIRPRICE,1.28112226852104,103.810031310636,100108
SW05008N000,"638 JURONG WEST STREET 61, #03-01 PIONEER MALL, S(640638)",559,COLD STORAGE SINGAPORE (1983) PTE LTD,GIANT,1.34159108725751,103.697020081587,640638
SW05051J000,"720 CLEMENTI WEST STREET 2, #01-144, S(120720)",560,SHENG SIONG SUPERMARKET PTE LTD,SHENG SIONG,1.30246408847832,103.763750972451,120720
SW06002X000,"19 TOH GUAN ROAD EAST, #01-65, S(608568)",561,TOH GUAN MINI MART PTE. LTD.,TOH GUAN MINIMART,1.3383123486952,103.753550358867,608568
SW06322N000,"395A BUKIT BATOK WEST AVENUE 5, #03-10 MULTI STOREY CAR PARK, S(651395)",562,OH BENG GUAN,-,1.36448974299463,103.751987145985,651395
SW06590A000,"1 HARBOURFRONT WALK, #01-23 VIVOCITY, S(098585)",563,NTUC FAIRPRICE CO-OPERATIVE LTD,FAIRPRICE XTRA,1.26389581240004,103.821589247996,098585
SW06806E000,"17 LORONG KILAT, #01-02 KILAT COURT, S(598139)",564,LOTTE MART PTE. LTD.,LOTTE KOREAN MART,1.34082662400309,103.774213253323,598139
SW07070J000,"284 BUKIT BATOK EAST AVENUE 3, #01-251, S(650284)",565,COLD STORAGE SINGAPORE (1983) PTE LTD,GIANT,1.34669905221409,103.757276700998,650284
SW07209E000,"7 JURONG WEST AVENUE 5, S(649486)",566,SHENG SIONG SUPERMARKET PTE LTD,SHENG SIONG,1.34878489718303,103.703415655017,649486
SW07331C000,"352 CLEMENTI AVENUE 2, #01-91&99, S(120352)",567,SHENG SIONG SUPERMARKET PTE LTD,SHENG SIONG,1.31427265951788,103.771360860916,120352
SW07481A000,"28 DOVER CRESCENT, #01-83 MULTI STOREY CAR PARK, S(130028)",568,NTUC FAIRPRICE CO-OPERATIVE LTD,NTUC FAIRPRICE,1.3047635676742,103.781697199348,130028
SW07E27X000,"30 PENJURU PLACE, #01-06/07, S(608557)",569,KINGSMART PTE. LTD.,kingsmart,1.31619770326353,103.732541771893,608557
SW08807K000,"154 WEST COAST ROAD #B1-19 WEST COAST PLAZA, S(127371)",570,COLD STORAGE SINGAPORE (1983) PTE LTD,coldstorage,1.30374258287197,103.766092882107,127371
SW08821N000,"140 TECK WHYE LANE, #01-351, S(680140)",571,NTUC FAIRPRICE CO-OPERATIVE LTD,NTUC FAIRPRICE,1.38001805825626,103.753148377762,680140
SW08907C000,"555 UPPER JURONG ROAD, #01-02, S(638368)",572,GOWRI'S GLOBAL MARKETING PTE. LTD.,GOWRI'S GLOBAL MARKETING,1.32885582536892,103.677162106135,638368
SW08A55C000,"51 SOON LEE ROAD, #01-51A, S(628088)",573,CHD @ SOON LEE PTE. LTD.,CHD @ SOON LEE,1.33201329508941,103.699073446012,628088
SW08A59X000,"63 JURONG WEST CENTRAL 3 #03-01 JURONG POINT SHOPPING CENTRE, S(648331)",574,NTUC FAIRPRICE CO-OPERATIVE LTD,NTUC FAIRPRICE,1.33931504032005,103.705350996191,648331
SW09032C000,"21 CHOA CHU KANG NORTH 6, #B1-01-07 YEW TEE POINT, S(689578)",575,NTUC FAIRPRICE CO-OPERATIVE LTD,NTUC FAIRPRICE,1.39730190912669,103.746558067665,689578
SW09133X000,"503 JURONG WEST AVENUE 1, #01-847, S(640503)",576,LOCH GROCER PTE. LTD.,LOCH GROCER,1.34995541462242,103.71770480961,640503
SW09285K000,"61 CHOA CHU KANG DRIVE, #01-01 YEW TEE MRT STATION, S(689715)",577,NTUC FAIRPRICE CO-OPERATIVE LTD,FAIRPRICE FINEST,1.39729771118639,103.74735767326,689715
SW09288C000,"14 TECH PARK CRESCENT, #01-02, S(638118)",578,SADIA SUPERMARKET & TRADING (S) PTE. LTD.,SADIA SUPERMARKET & TRADING ,1.3106942813709,103.630190012756,638118
SW09426V000,"2D JALAN PAPAN, #01-04, S(619415)",579,PHANG NEE ENTERPRISE PTE. LTD.,phang nee,1.32128074994759,103.729832580442,619415
SW09752V000,"5 TECH PARK CRESCENT, #01-02, S(638127)",580,LAMIAH ENTERPRISE PTE. LTD.,-,1.31146788847722,103.630340020449,638127
SW10780J000,"32 TUAS VIEW SQUARE, #01-02, S(637778)",581,SHARBESUWARY PTE. LTD.,SHARBESUWARY EXPRESS MART,1.29865806391236,103.62808808355,637778
SW10A16E000,"3155 COMMONWEALTH AVENUE WEST #B1-12/13/14 THE CLEMENTI MALL, S(129588)",582,NTUC FAIRPRICE CO-OPERATIVE LTD,FAIRPRICE FINEST,1.31555354277949,103.764596439304,129588
SW11146X000,"15 JALAN TEPONG, #03-02 (PART OF - LEFT SUB-UNIT), JURONG FOOD HUB, S(619336)",583,YS LOGISTICS (S) PTE. LTD.,YS LOGISTICS (S) ,1.30859345523909,103.722316829054,619336
SW11423N000,"18 TECK WHYE LANE, #01-95, S(680018)",584,SHENG SIONG SUPERMARKET PTE LTD,SHENG SIONG,1.37829768797221,103.754071398872,680018
SW11452C000,"78A TELOK BLANGAH STREET 32, #01-01 MULTI STOREY CAR PARK, S(101078)",585,NTUC FAIRPRICE CO-OPERATIVE LTD,NTUC FAIRPRICE,1.27338751489362,103.808980553946,101078
SW11512N000,"23 PENJURU WALK, #03-81 CASSIA@PENJURU, S(608537)",586,KEK HONG HENG,KOLEE SUPERMARKETS,1.31800211513684,103.731982921138,608537
SW11A26P000,"460 ALEXANDRA ROAD #01-09 & #01-16 PSA BLDG, ALEXANDRA RETAIL CENTRE, S(119963)",587,NTUC FAIRPRICE CO-OPERATIVE LTD,NTUC FAIRPRICE,1.27369890868001,103.801277776077,119963
