year_completed,multigen_sold,bldg_contract_town,multistorey_carpark,street,total_dwelling_units,blk_no,exec_sold,max_floor_lvl,residential,1room_sold,precinct_pavilion,other_room_rental,5room_sold,3room_sold,commercial,4room_sold,miscellaneous,studio_apartment_sold,2room_rental,2room_sold,1room_rental,3room_rental,market_hawker,_id
2011,0,PG,N,PUNGGOL PL,89,273D,0,16,Y,0,N,0,0,0,N,89,Y,0,0,0,0,0,N,4173
2008,0,SK,N,COMPASSVALE LINK,0,273E,0,1,N,0,Y,0,0,0,N,0,N,0,0,0,0,0,N,4174
1987,0,BP,N,BANGKIT RD,132,274,0,12,Y,0,N,0,0,0,N,132,Y,0,0,0,0,0,N,4175
1985,0,BB,N,BT BATOK EAST AVE 4,26,274,0,4,Y,0,N,0,0,22,Y,4,N,0,0,0,0,0,N,4176
1992,0,CCK,N,CHOA CHU KANG AVE 2,63,274,63,16,Y,0,N,0,0,0,N,0,N,0,0,0,0,0,N,4177
2017,0,SK,N,COMPASSVALE BOW,0,274,0,1,N,0,Y,0,0,0,N,0,N,0,0,0,0,0,N,4178
2000,0,JW,N,JURONG WEST ST 25,0,274,0,1,N,0,Y,0,0,0,N,0,N,0,0,0,0,0,N,4179
1993,0,PRC,N,PASIR RIS ST 21,60,274,0,9,Y,0,N,0,24,0,N,36,N,0,0,0,0,0,N,4180
2011,0,PG,N,PUNGGOL PL,0,274,0,1,N,0,Y,0,0,0,N,0,N,0,0,0,0,0,N,4181
1983,0,TAP,N,TAMPINES ST 22,154,274,0,11,Y,0,N,0,0,73,N,81,N,0,0,0,0,0,N,4182
1997,0,JE,N,TOH GUAN RD,98,274,0,10,Y,0,N,0,0,0,N,98,N,0,0,0,0,0,N,4183
1985,0,YS,N,YISHUN ST 22,132,274,0,12,Y,0,N,0,0,66,Y,66,N,0,0,0,0,0,N,4184
2016,0,SK,N,COMPASSVALE BOW,98,274A,0,18,Y,0,N,0,49,0,N,49,Y,0,0,0,0,0,N,4185
2000,0,JW,N,JURONG WEST AVE 3,84,274A,84,15,Y,0,N,0,0,0,N,0,N,0,0,0,0,0,N,4186
2011,0,PG,N,PUNGGOL PL,90,274A,0,16,Y,0,N,0,0,0,N,90,N,0,0,0,0,0,N,4187
1996,0,JE,Y,TOH GUAN RD,0,274A,0,5,N,0,N,0,0,0,N,0,N,0,0,0,0,0,N,4188
2016,0,SK,N,COMPASSVALE BOW,93,274B,0,17,Y,0,N,0,47,0,N,46,Y,0,0,0,0,0,N,4189
2000,0,JW,N,JURONG WEST ST 25,84,274B,84,15,Y,0,N,0,0,0,N,0,Y,0,0,0,0,0,N,4190
2011,0,PG,N,PUNGGOL PL,93,274B,0,16,Y,0,N,0,46,0,Y,47,N,0,0,0,0,0,N,4191
2016,0,SK,N,COMPASSVALE BOW,100,274C,0,17,Y,0,N,0,0,0,N,31,Y,56,0,13,0,0,N,4192
2000,0,JW,N,JURONG WEST ST 25,84,274C,84,15,Y,0,N,0,0,0,N,0,N,0,0,0,0,0,N,4193
2011,0,PG,N,PUNGGOL PL,93,274C,0,16,Y,0,N,0,46,0,N,47,N,0,0,0,0,0,N,4194
2017,0,SK,N,COMPASSVALE BOW,0,274D,0,1,N,0,N,0,0,0,Y,0,N,0,0,0,0,0,N,4195
2000,0,JW,N,JURONG WEST AVE 3,112,274D,0,15,Y,0,N,0,70,0,N,42,Y,0,0,0,0,0,N,4196
2011,0,PG,N,PUNGGOL PL,92,274D,0,16,Y,0,N,0,0,0,N,92,N,0,0,0,0,0,N,4197
1987,0,BP,N,BANGKIT RD,132,275,0,12,Y,0,N,0,0,0,N,132,Y,0,0,0,0,0,N,4198
2011,0,BH,Y,BISHAN ST 24,0,275,0,3,N,0,N,0,0,0,N,0,N,0,0,0,0,0,N,4199
1985,0,BB,N,BT BATOK EAST AVE 4,16,275,0,4,Y,0,N,0,0,12,Y,4,N,0,0,0,0,0,N,4200
1992,0,CCK,N,CHOA CHU KANG AVE 2,48,275,48,14,Y,0,N,0,0,0,N,0,N,0,0,0,0,0,N,4201
2007,0,SK,N,COMPASSVALE LINK,0,275,0,1,N,0,N,0,0,0,N,0,N,0,0,0,0,0,N,4202
2000,0,JW,N,JURONG WEST ST 25,0,275,0,1,N,0,Y,0,0,0,N,0,N,0,0,0,0,0,N,4203
1993,0,PRC,N,PASIR RIS ST 21,50,275,0,9,Y,0,N,0,24,0,Y,26,N,0,0,0,0,0,N,4204
1984,0,TAP,N,TAMPINES ST 22,164,275,0,11,Y,0,N,0,0,72,Y,92,N,0,0,0,0,0,N,4205
1997,0,JE,N,TOH GUAN RD,76,275,0,10,Y,0,N,0,0,0,N,76,N,0,0,0,0,0,N,4206
1984,0,YS,N,YISHUN ST 22,114,275,0,12,Y,0,N,0,0,0,N,114,N,0,0,0,0,0,N,4207
2011,0,BH,N,BISHAN ST 24,160,275A,0,40,Y,0,N,0,120,0,N,40,N,0,0,0,0,0,N,4208
2007,0,SK,N,COMPASSVALE LINK,112,275A,0,15,Y,0,N,0,0,0,N,112,Y,0,0,0,0,0,N,4209
2000,0,JW,N,JURONG WEST ST 25,98,275A,0,15,Y,0,N,0,70,0,N,28,Y,0,0,0,0,0,N,4210
2011,0,BH,N,BISHAN ST 24,0,275B,0,1,N,0,Y,0,0,0,N,0,N,0,0,0,0,0,N,4211
2007,0,SK,N,COMPASSVALE LINK,110,275B,0,15,Y,0,N,0,0,0,N,110,N,0,0,0,0,0,N,4212
2000,0,JW,N,JURONG WEST ST 25,115,275B,0,15,Y,0,N,0,70,0,N,45,N,0,0,0,0,0,N,4213
2007,0,SK,N,COMPASSVALE LINK,103,275C,0,15,Y,0,N,0,0,0,N,103,N,0,0,0,0,0,N,4214
2000,0,JW,N,JURONG WEST ST 25,115,275C,0,15,Y,0,N,0,70,0,N,45,N,0,0,0,0,0,N,4215
2007,0,SK,N,COMPASSVALE LINK,104,275D,0,15,Y,0,N,0,0,0,Y,104,N,0,0,0,0,0,N,4216
2000,0,JW,N,JURONG WEST ST 25,98,275D,0,15,Y,0,N,0,70,0,N,28,N,0,0,0,0,0,N,4217
1988,0,BP,N,BANGKIT RD,104,276,16,12,Y,0,N,0,40,0,N,48,N,0,0,0,0,0,N,4218
1985,0,BB,N,BT BATOK EAST AVE 4,0,276,0,2,N,0,N,0,0,0,Y,0,N,0,0,0,0,0,N,4219
1992,0,CCK,N,CHOA CHU KANG AVE 2,84,276,0,15,Y,0,N,0,63,0,N,21,Y,0,0,0,0,0,N,4220
2008,0,SK,N,COMPASSVALE LINK,0,276,0,1,N,0,Y,0,0,0,N,0,N,0,0,0,0,0,N,4221
2000,0,JW,Y,JURONG WEST ST 25,0,276,0,5,N,0,N,0,0,0,Y,0,N,0,0,0,0,0,N,4222
1984,0,TAP,N,TAMPINES ST 22,112,276,0,10,Y,0,N,0,0,75,N,37,N,0,0,0,0,0,N,4223
1997,0,JE,N,TOH GUAN RD,111,276,0,21,Y,0,N,0,74,0,N,37,N,0,0,0,0,0,N,4224
1984,0,YS,N,YISHUN ST 22,136,276,0,12,Y,0,N,0,0,0,N,136,N,0,0,0,0,0,N,4225
1993,0,CCK,Y,CHOA CHU KANG AVE 2,0,276A,0,5,N,0,N,0,0,0,N,0,N,0,0,0,0,0,N,4226
2000,0,JW,N,JURONG WEST ST 25,114,276A,0,15,Y,0,N,0,0,0,N,114,N,0,0,0,0,0,N,4227
2000,0,JW,N,JURONG WEST AVE 3,115,276B,0,15,Y,0,N,0,70,0,N,45,N,0,0,0,0,0,N,4228
2000,0,JW,N,JURONG WEST ST 25,115,276C,0,15,Y,0,N,0,70,0,N,45,N,0,0,0,0,0,N,4229
2000,0,JW,N,JURONG WEST ST 25,98,276D,0,15,Y,0,N,0,70,0,N,28,Y,0,0,0,0,0,N,4230
1988,0,BP,N,BANGKIT RD,105,277,0,13,Y,0,N,0,30,0,N,75,N,0,0,0,0,0,N,4231
1986,0,BB,N,BT BATOK EAST AVE 3,0,277,0,2,N,0,N,0,0,0,Y,0,N,0,0,0,0,0,N,4232
1992,0,CCK,N,CHOA CHU KANG AVE 2,70,277,0,15,Y,0,N,0,56,0,N,14,N,0,0,0,0,0,N,4233
2007,0,SK,N,COMPASSVALE LINK,0,277,0,1,N,0,N,0,0,0,N,0,N,0,0,0,0,0,N,4234
1983,0,TAP,N,TAMPINES ST 22,150,277,0,10,Y,0,N,0,0,67,Y,83,N,0,0,0,0,0,N,4235
1997,0,JE,N,TOH GUAN RD,111,277,0,21,Y,0,N,0,74,0,N,37,N,0,0,0,0,0,N,4236
1985,0,YS,N,YISHUN ST 22,70,277,70,11,Y,0,N,0,0,0,N,0,Y,0,0,0,0,0,N,4237
2008,0,SK,N,COMPASSVALE LINK,110,277A,0,15,Y,0,N,0,0,0,N,110,N,0,0,0,0,0,N,4238
2007,0,SK,N,COMPASSVALE LINK,112,277B,0,15,Y,0,N,0,0,0,N,112,Y,0,0,0,0,0,N,4239
2007,0,SK,N,COMPASSVALE LINK,104,277C,0,15,Y,0,N,0,0,0,Y,104,N,0,0,0,0,0,N,4240
2008,0,SK,N,COMPASSVALE LINK,107,277D,0,15,Y,0,N,0,0,0,N,107,N,0,0,0,0,0,N,4241
1991,0,BH,N,BISHAN ST 24,76,278,8,21,Y,0,N,0,0,0,N,68,N,0,0,0,0,0,N,4242
1986,0,BB,N,BT BATOK EAST AVE 3,26,278,0,4,Y,0,N,0,0,22,Y,4,N,0,0,0,0,0,N,4243
1990,0,CCK,N,CHOA CHU KANG AVE 3,24,278,0,4,Y,0,N,0,3,0,N,21,N,0,0,0,0,0,N,4244
2015,0,SK,Y,COMPASSVALE BOW,0,278,0,7,N,0,N,0,0,0,N,0,N,0,0,0,0,0,N,4245
1983,0,TAP,N,TAMPINES ST 22,93,278,0,10,Y,0,N,0,80,0,N,13,N,0,0,0,0,0,N,4246
1997,0,JE,N,TOH GUAN RD,111,278,0,21,Y,0,N,0,74,0,N,37,N,0,0,0,0,0,N,4247
1984,0,YS,N,YISHUN ST 22,136,278,0,12,Y,0,N,0,0,0,Y,136,N,0,0,0,0,0,N,4248
2016,0,SK,N,COMPASSVALE BOW,114,278A,0,18,Y,0,N,0,64,0,Y,50,N,0,0,0,0,0,N,4249
2016,0,SK,N,COMPASSVALE BOW,93,278B,0,17,Y,0,N,0,47,0,Y,46,N,0,0,0,0,0,N,4250
2016,0,SK,N,COMPASSVALE BOW,100,278C,0,17,Y,0,N,0,0,0,N,31,N,55,0,14,0,0,N,4251
2017,0,SK,N,COMPASSVALE BOW,0,278D,0,1,N,0,N,0,0,0,Y,0,N,0,0,0,0,0,N,4252
1991,0,BH,N,BISHAN ST 24,0,279,0,2,N,0,N,0,0,0,Y,0,N,0,0,0,0,0,N,4253
1986,0,BB,N,BT BATOK EAST AVE 3,0,279,0,2,N,0,N,0,0,0,Y,0,N,0,0,0,0,0,N,4254
1990,0,CCK,N,CHOA CHU KANG AVE 3,20,279,0,4,Y,0,N,0,3,0,N,17,N,0,0,0,0,0,N,4255
2014,0,SK,Y,SENGKANG EAST AVE,0,279,0,6,N,0,N,0,0,0,Y,0,N,0,0,0,0,0,N,4256
1984,0,TAP,N,TAMPINES ST 22,108,279,0,10,Y,0,N,0,92,0,N,16,N,0,0,0,0,0,N,4257
1997,0,JE,N,TOH GUAN RD,111,279,0,21,Y,0,N,0,74,0,N,37,N,0,0,0,0,0,N,4258
1984,0,YS,N,YISHUN ST 22,114,279,0,12,Y,0,N,0,0,0,N,114,N,0,0,0,0,0,N,4259
2014,0,SK,N,SENGKANG EAST AVE,168,279A,0,15,Y,0,N,0,0,28,N,0,N,121,0,19,0,0,N,4260
2014,0,SK,N,SENGKANG EAST AVE,84,279B,0,15,Y,0,N,0,56,0,N,28,Y,0,0,0,0,0,N,4261
2014,0,SK,N,SENGKANG EAST AVE,140,279C,0,15,Y,0,N,0,0,56,N,0,Y,78,0,6,0,0,N,4262
1995,0,GL,N,BALAM RD,89,28,0,19,Y,0,N,0,36,0,N,53,N,0,0,0,0,0,N,4263
1971,0,KWN,N,BENDEMEER RD,91,28,0,24,Y,0,N,0,1,67,N,23,N,0,0,0,0,0,N,4264
1997,0,GL,N,CASSIA CRES,155,28,0,19,Y,0,N,0,54,0,N,101,N,0,0,0,0,0,N,4265
2007,0,QT,Y,DOVER CRES,0,28,0,9,N,0,N,0,0,0,Y,0,N,0,0,0,0,0,N,4266
2011,0,QT,N,GHIM MOH LINK,308,28,0,40,Y,0,N,0,75,0,N,233,N,0,0,0,0,0,N,4267
1967,0,BM,N,HOY FATT RD,148,28,0,16,Y,0,N,0,0,117,Y,2,N,0,1,28,0,0,N,4268
1967,0,BM,N,JLN BT MERAH,206,28,0,16,Y,0,N,0,0,142,Y,4,N,0,1,58,0,1,N,4269
1963,0,KWN,N,JLN BAHAGIA,119,28,0,10,Y,0,N,0,0,117,N,1,N,0,0,0,0,1,N,4270
1963,0,BM,N,JLN KLINIK,173,28,0,10,Y,0,N,0,0,128,N,7,N,0,1,37,0,0,N,4271
1977,0,CT,N,KELANTAN RD,138,28,0,16,Y,0,N,0,3,135,Y,0,N,0,0,0,0,0,N,4272
1974,0,MP,N,MARINE CRES,96,28,0,25,Y,0,N,0,96,0,N,0,N,0,0,0,0,0,N,4273
1976,0,WL,N,MARSILING DR,120,28,0,13,Y,0,N,0,0,0,N,120,N,0,0,0,0,0,N,4274
1976,0,BD,N,NEW UPP CHANGI RD,231,28,0,14,Y,0,N,0,3,228,N,0,Y,0,0,0,0,0,N,4275
1962,0,QT,N,TANGLIN HALT RD,107,28,0,10,Y,0,N,0,0,74,N,7,N,0,2,23,0,1,N,4276
1975,0,BM,N,TELOK BLANGAH RISE,142,28,0,13,Y,0,N,0,2,140,N,0,Y,0,0,0,0,0,N,4277
1949,0,BM,N,TIONG BAHRU RD,12,28,0,4,Y,0,N,0,0,12,Y,0,N,0,0,0,0,0,N,4278
1995,0,GL,Y,BALAM RD,0,28A,0,5,N,0,N,0,0,0,N,0,N,0,0,0,0,0,N,4279
1998,0,BM,Y,BEO CRES,0,28A,0,5,N,0,N,0,0,0,N,0,N,0,0,0,0,0,N,4280
2009,0,QT,N,DOVER CRES,204,28A,0,40,Y,0,N,0,78,0,N,126,N,0,0,0,0,0,N,4281
2003,0,CT,N,KELANTAN RD,0,28A,0,1,N,0,Y,0,0,0,N,0,N,0,0,0,0,0,N,4282
2009,0,QT,N,DOVER CRES,260,28B,0,40,Y,0,N,0,0,78,N,182,N,0,0,0,0,0,N,4283
2005,0,BM,N,HOY FATT RD,0,28B,0,1,N,0,Y,0,0,0,N,0,N,0,0,0,0,0,N,4284
2009,0,QT,N,DOVER CRES,272,28C,1,40,Y,0,N,0,0,76,N,195,Y,0,0,0,0,0,N,4285
2010,0,QT,N,DOVER CRES,206,28D,0,35,Y,0,N,0,68,0,N,138,N,0,0,0,0,0,N,4286
1991,0,BH,N,BISHAN ST 24,0,280,0,2,N,0,N,0,0,0,Y,0,N,0,0,0,0,0,N,4287
1986,0,BB,N,BT BATOK EAST AVE 3,109,280,0,10,Y,0,N,0,0,93,Y,16,N,0,0,0,0,0,N,4288
1990,0,CCK,N,CHOA CHU KANG AVE 3,114,280,0,15,Y,0,N,0,0,0,N,114,Y,0,0,0,0,0,N,4289
2015,0,SK,N,SENGKANG EAST AVE,0,280,0,1,N,0,Y,0,0,0,N,0,N,0,0,0,0,0,N,4290
1983,0,TAP,N,TAMPINES ST 22,87,280,0,10,Y,0,N,0,0,35,Y,52,N,0,0,0,0,0,N,4291
1996,0,JE,N,TOH GUAN RD,95,280,0,16,Y,0,N,0,0,0,N,95,N,0,0,0,0,0,N,4292
1984,0,YS,N,YISHUN ST 22,114,280,0,12,Y,0,N,0,0,0,N,114,N,0,0,0,0,0,N,4293
2014,0,SK,N,SENGKANG EAST AVE,84,280A,0,15,Y,0,N,0,42,0,N,42,N,0,0,0,0,0,N,4294
2014,0,SK,N,SENGKANG EAST AVE,84,280B,0,15,Y,0,N,0,42,0,N,42,N,0,0,0,0,0,N,4295
1991,0,BH,N,BISHAN ST 24,25,281,0,4,Y,0,N,0,0,0,N,25,N,0,0,0,0,0,N,4296
1986,0,BB,N,BT BATOK EAST AVE 3,15,281,0,4,Y,0,N,0,1,10,Y,4,N,0,0,0,0,0,N,4297
1990,0,CCK,N,CHOA CHU KANG AVE 3,78,281,0,14,Y,0,N,0,0,0,N,78,Y,0,0,0,0,0,N,4298
1983,0,TAP,N,TAMPINES ST 22,90,281,0,10,Y,0,N,0,0,36,N,54,N,0,0,0,0,0,N,4300
1997,0,JE,N,TOH GUAN RD,111,281,0,21,Y,0,N,0,74,0,N,37,N,0,0,0,0,0,N,4301
1985,0,YS,N,YISHUN ST 22,16,281,16,4,Y,0,N,0,0,0,N,0,N,0,0,0,0,0,N,4302
2014,0,SK,N,SENGKANG EAST AVE,84,281A,0,15,Y,0,N,0,0,56,N,28,N,0,0,0,0,0,N,4303
2014,0,SK,N,SENGKANG EAST AVE,112,281B,0,15,Y,0,N,0,0,0,N,112,Y,0,0,0,0,0,N,4304
1991,0,BH,Y,BISHAN ST 22,0,282,0,4,N,0,N,0,0,0,Y,0,N,0,0,0,0,0,N,4305
1991,0,CCK,N,CHOA CHU KANG AVE 3,84,282,84,13,Y,0,N,0,0,0,N,0,Y,0,0,0,0,0,N,4306
2015,0,SK,N,SENGKANG EAST AVE,0,282,0,1,N,0,Y,0,0,0,N,0,N,0,0,0,0,0,N,4307
1983,0,TAP,N,TAMPINES ST 22,104,282,0,10,Y,0,N,0,0,26,Y,78,N,0,0,0,0,0,N,4308
1997,0,JE,N,TOH GUAN RD,95,282,0,16,Y,0,N,0,0,0,N,95,Y,0,0,0,0,0,N,4309
1985,0,YS,N,YISHUN AVE 6,24,282,0,4,Y,0,N,0,0,16,N,8,N,0,0,0,0,0,N,4310
2014,0,SK,N,SENGKANG EAST AVE,112,282A,0,15,Y,0,N,0,0,0,N,112,N,0,0,0,0,0,N,4311
1997,0,JE,Y,TOH GUAN RD,0,282A,0,5,N,0,N,0,0,0,Y,0,N,0,0,0,0,0,N,4312
2014,0,SK,N,SENGKANG EAST AVE,84,282B,0,15,Y,0,N,0,56,0,N,28,N,0,0,0,0,0,N,4313
2014,0,SK,N,SENGKANG EAST AVE,84,282C,0,15,Y,0,N,0,56,0,N,28,N,0,0,0,0,0,N,4314
1991,0,BH,N,BISHAN ST 22,0,283,0,2,N,0,N,0,0,0,Y,0,N,0,0,0,0,0,N,4315
1986,0,BB,N,BT BATOK EAST AVE 3,106,283,0,10,Y,0,N,0,2,85,Y,19,N,0,0,0,0,0,N,4316
1991,0,CCK,N,CHOA CHU KANG AVE 3,141,283,0,16,Y,0,N,0,0,0,N,141,N,0,0,0,0,0,N,4317
1983,0,TAP,N,TAMPINES ST 22,220,283,0,11,Y,0,N,0,0,80,N,140,N,0,0,0,0,0,N,4318
1997,0,JE,N,TOH GUAN RD,100,283,0,16,Y,0,N,0,0,0,N,100,N,0,0,0,0,0,N,4319
1984,0,YS,N,YISHUN AVE 6,132,283,0,12,Y,0,N,0,0,66,Y,66,N,0,0,0,0,0,N,4320
1991,0,BH,N,BISHAN ST 22,0,284,0,2,N,0,N,0,0,0,Y,0,N,0,0,0,0,0,N,4321
1986,0,BB,N,BT BATOK EAST AVE 3,0,284,0,2,N,0,N,0,0,0,Y,0,N,0,0,0,0,0,N,4322
1990,0,CCK,N,CHOA CHU KANG AVE 3,115,284,0,16,Y,0,N,0,0,0,Y,115,N,0,0,0,0,0,N,4323
1983,0,TAP,N,TAMPINES ST 22,120,284,0,11,Y,0,N,0,0,30,N,90,Y,0,0,0,0,0,N,4324
1997,0,JE,N,TOH GUAN RD,111,284,0,21,Y,0,N,0,74,0,N,37,N,0,0,0,0,0,N,4325
1984,0,YS,N,YISHUN AVE 6,110,284,0,12,Y,0,N,0,0,65,N,44,N,0,0,0,0,1,N,4326
1991,0,BH,N,BISHAN ST 22,76,285,8,21,Y,0,N,0,0,0,N,68,N,0,0,0,0,0,N,4327
1994,0,BB,N,BT BATOK EAST AVE 3,62,285,0,13,Y,0,N,0,62,0,Y,0,N,0,0,0,0,0,N,4328
1990,0,CCK,N,CHOA CHU KANG AVE 3,99,285,0,12,Y,0,N,0,0,0,Y,99,Y,0,0,0,0,0,N,4329
1983,0,TAP,N,TAMPINES ST 22,219,285,1,11,Y,0,N,0,0,78,N,140,Y,0,0,0,0,0,N,4330
1996,0,BB,N,BT BATOK ST 25,0,289,0,1,N,0,Y,0,0,0,N,0,N,0,0,0,0,0,N,4394
1985,0,YS,N,YISHUN AVE 6,19,285,0,4,Y,0,N,0,0,14,Y,5,N,0,0,0,0,0,N,4331
1994,0,BB,Y,BT BATOK EAST AVE 3,0,285A,0,2,N,0,N,0,0,0,N,0,N,0,0,0,0,0,N,4332
1997,0,JE,N,TOH GUAN RD,113,285A,111,21,Y,0,N,0,2,0,N,0,N,0,0,0,0,0,N,4333
1997,0,JE,N,TOH GUAN RD,99,285B,0,16,Y,0,N,0,30,0,N,69,N,0,0,0,0,0,N,4334
1997,0,JE,N,TOH GUAN RD,68,285C,68,15,Y,0,N,0,0,0,N,0,Y,0,0,0,0,0,N,4335
1997,0,JE,N,TOH GUAN RD,113,285D,111,21,Y,0,N,0,2,0,N,0,Y,0,0,0,0,0,N,4336
1997,0,JE,Y,TOH GUAN RD,0,285E,0,5,N,0,N,0,0,0,N,0,N,0,0,0,0,0,N,4337
1991,0,BH,N,BISHAN ST 24,92,286,8,25,Y,0,N,0,0,0,N,84,N,0,0,0,0,0,N,4338
1994,0,BB,N,BT BATOK EAST AVE 3,93,286,0,15,Y,0,N,0,93,0,N,0,N,0,0,0,0,0,N,4339
1990,0,CCK,N,CHOA CHU KANG AVE 3,78,286,0,14,Y,0,N,0,0,0,Y,78,N,0,0,0,0,0,N,4340
2016,0,SK,N,COMPASSVALE CRES,0,286,0,1,N,0,Y,0,0,0,N,0,N,0,0,0,0,0,N,4341
1983,0,TAP,N,TAMPINES ST 22,120,286,0,11,Y,0,N,0,0,30,Y,90,N,0,0,0,0,0,N,4342
1984,0,YS,N,YISHUN AVE 6,110,286,0,12,Y,0,N,0,0,66,N,44,N,0,0,0,0,0,N,4343
2016,0,SK,N,COMPASSVALE CRES,112,286A,0,15,Y,0,N,0,56,0,N,56,N,0,0,0,0,0,N,4344
1997,0,JE,N,TOH GUAN RD,111,286A,0,21,Y,0,N,0,74,0,N,37,N,0,0,0,0,0,N,4345
2016,0,SK,N,COMPASSVALE CRES,112,286B,0,15,Y,0,N,0,56,0,N,56,N,0,0,0,0,0,N,4346
1997,0,JE,N,TOH GUAN RD,113,286B,111,21,Y,0,N,0,2,0,N,0,N,0,0,0,0,0,N,4347
2016,0,SK,N,COMPASSVALE CRES,224,286C,0,15,Y,0,N,0,0,84,N,56,Y,62,0,22,0,0,N,4348
1997,0,JE,N,TOH GUAN RD,113,286C,111,21,Y,0,N,0,2,0,N,0,N,0,0,0,0,0,N,4349
1997,0,JE,N,TOH GUAN RD,111,286D,0,21,Y,0,N,0,74,0,N,37,N,0,0,0,0,0,N,4350
1997,0,JE,Y,TOH GUAN RD,0,286E,0,5,N,0,N,0,0,0,Y,0,N,0,0,0,0,0,N,4351
1991,0,BH,N,BISHAN ST 24,32,287,0,4,Y,0,N,0,0,0,N,32,N,0,0,0,0,0,N,4352
1995,0,BB,N,BT BATOK EAST AVE 3,77,287,77,24,Y,0,N,0,0,0,N,0,N,0,0,0,0,0,N,4353
1990,0,CCK,N,CHOA CHU KANG AVE 2,72,287,72,9,Y,0,N,0,0,0,Y,0,Y,0,0,0,0,0,N,4354
1983,0,TAP,N,TAMPINES ST 22,144,287,0,10,Y,0,N,0,0,54,N,90,Y,0,0,0,0,0,N,4355
1984,0,YS,N,YISHUN AVE 6,110,287,0,12,Y,0,N,0,0,66,Y,44,Y,0,0,0,0,0,N,4356
2016,0,SK,N,COMPASSVALE CRES,196,287A,0,15,Y,0,N,0,56,0,N,56,Y,64,0,20,0,0,N,4357
1992,0,CCK,Y,CHOA CHU KANG AVE 2,0,287A,0,6,N,0,N,0,0,0,N,0,N,0,0,0,0,0,N,4358
1997,0,JE,N,JURONG EAST ST 21,113,287A,111,21,Y,0,N,0,2,0,N,0,N,0,0,0,0,0,N,4359
2016,0,SK,N,COMPASSVALE CRES,56,287B,0,15,Y,0,N,0,28,0,N,28,N,0,0,0,0,0,N,4360
1997,0,JE,N,JURONG EAST ST 21,113,287B,111,21,Y,0,N,0,2,0,N,0,N,0,0,0,0,0,N,4361
2016,0,SK,N,COMPASSVALE CRES,112,287C,0,15,Y,0,N,0,56,0,N,56,N,0,0,0,0,0,N,4362
1997,0,JE,N,JURONG EAST ST 21,111,287C,111,21,Y,0,N,0,0,0,N,0,N,0,0,0,0,0,N,4363
1996,0,JE,N,JURONG EAST ST 21,68,287D,68,15,Y,0,N,0,0,0,N,0,N,0,0,0,0,0,N,4364
1996,0,JE,Y,JURONG EAST ST 21,0,287E,0,5,N,0,N,0,0,0,N,0,N,0,0,0,0,0,N,4365
1996,0,BH,N,BISHAN ST 24,131,288,0,24,Y,0,N,0,64,0,N,67,Y,0,0,0,0,0,N,4366
1990,0,CCK,N,CHOA CHU KANG AVE 3,119,288,0,16,Y,0,N,0,0,0,Y,119,N,0,0,0,0,0,N,4367
2016,0,SK,N,COMPASSVALE CRES,0,288,0,1,N,0,Y,0,0,0,N,0,N,0,0,0,0,0,N,4368
2011,0,PG,N,PUNGGOL PL,0,288,0,1,N,0,N,0,0,0,N,0,N,0,0,0,0,0,N,4369
1983,0,TAP,N,TAMPINES ST 22,126,288,0,10,Y,0,N,0,106,0,N,20,N,0,0,0,0,0,N,4370
1985,0,YS,N,YISHUN AVE 6,136,288,0,12,Y,0,N,0,58,0,N,78,Y,0,0,0,0,0,N,4371
1996,0,BB,N,BT BATOK ST 25,90,288A,60,16,Y,0,N,0,30,0,N,0,N,0,0,0,0,0,N,4372
2016,0,SK,N,COMPASSVALE CRES,112,288A,0,15,Y,0,N,0,56,0,N,56,N,0,0,0,0,0,N,4373
1998,0,JE,N,JURONG EAST ST 21,135,288A,0,25,Y,0,N,0,90,0,N,45,N,0,0,0,0,0,N,4374
2011,0,PG,N,PUNGGOL PL,90,288A,0,16,Y,0,N,0,45,0,N,45,N,0,0,0,0,0,N,4375
1996,0,BB,N,BT BATOK ST 25,90,288B,60,16,Y,0,N,0,30,0,N,0,N,0,0,0,0,0,N,4376
2016,0,SK,N,COMPASSVALE CRES,84,288B,0,15,Y,0,N,0,56,0,N,28,N,0,0,0,0,0,N,4377
1998,0,JE,N,JURONG EAST ST 21,72,288B,0,16,Y,0,N,0,30,0,N,42,Y,0,0,0,0,0,N,4378
2011,0,PG,N,PUNGGOL PL,90,288B,0,16,Y,0,N,0,0,30,N,60,N,0,0,0,0,0,N,4379
1997,0,BB,N,BT BATOK ST 25,132,288C,0,15,Y,0,N,0,0,0,Y,132,N,0,0,0,0,0,N,4380
2016,0,SK,N,COMPASSVALE CRES,84,288C,0,15,Y,0,N,0,28,0,N,56,N,0,0,0,0,0,N,4381
1998,0,JE,N,JURONG EAST ST 21,80,288C,80,15,Y,0,N,0,0,0,N,0,Y,0,0,0,0,0,N,4382
2011,0,PG,N,PUNGGOL PL,120,288C,0,16,Y,0,N,0,0,30,N,90,N,0,0,0,0,0,N,4383
1996,0,BB,N,BT BATOK ST 25,137,288D,0,14,Y,0,N,0,0,0,N,137,N,0,0,0,0,0,N,4384
1998,0,JE,N,JURONG EAST ST 21,135,288D,0,25,Y,0,N,0,90,0,N,45,N,0,0,0,0,0,N,4385
1997,0,BB,N,BT BATOK ST 25,144,288E,0,14,Y,0,N,0,9,0,N,135,Y,0,0,0,0,0,N,4386
